id;epi;travee;tablette;cote;ordre;lieu;format;auteur;titre;annee;tome;etat;commentaire
247;10;38;6;8 S 1779;;;in-4;HANS HAUG, Mme, DEFLASSIEUX, Françoise;Faïences et porcelaines de l'est: Lunéville,Saint Clément, Niderviller;1973;3;mauvais;
248;10;38;6;8 S 1779;;;in-4;JANOT, Jean-Marie, PEIFFER, Jacques et JACOB, Alain;Faïences et porcelaines de l'est: Vosges, Longwy-Toul;1977;4;bon;
249;10;38;6;8 S 1779;;;in-4;BROSSARD, Yvonne et JACOB, Alain;Faïences et porcelaines de l'est: Sarguemines;1975;5;bon;
250;10;38;6;8 S 1779;;;in-4;SAINTE-MARIE, J.P. et SINEAU, A.;Faïences de l'Auxerrois;1978;6;bon;
251;10;38;6;8 S 1780;;;;[sans auteur];[sans titre];s.d.;;;[sorti] 
252;10;38;6;8 S 1781;;;in-4;Musée national du Louvre;Peintures: école Française ;1965;;bon;
253;10;38;7;8 S 1782;;;in-4;GARNERET, Jean et CULOT, Charles;Chansons populaires Comtoises (Tome I);1971;;bon;
254;10;38;7;8 S 1782;;;in-4;GARNERET, Jean et CULOT, Charles;Chansons populaires Comtoises (Tome II);1972;;bon;
255;10;38;7;8 S 1782;;;in-4;GARNERET, Jean et CULOT, Charles;Chansons populaires Comtoises (Tome II);1985;;bon;
256;10;38;7;8 S 1783;;;in-4;DE WESTPHALEN, Raphaël;Chanson populaires de Lorraine (Tome I);1977;;bon;
257;10;38;7;8 S 1783;;;in-4;DE WESTPHALEN, Raphaël;Chanson populaires de Lorraine (Tome II);1977;;bon;
258;10;38;7;8 S 1784;;;in-8;BALTHASAR, C. G. ;Notice historique et descriptive sur la cathédrale de Toul;1848;[d];bon;0,91 m 
259;10;38;7;8 S 1785;;;in-12;;[reliure de 6 documents] Toul (Varia);;[d];bon;
260;10;38;7;8 S 1786;;;in-8;;[reliure de 3 documents] Toul Varia;;;bon;
261;10;38;7;8 S 1787;;;in-8;CLANCHE, C.;[reliure de 5 documents] Diocèse de Toul (Varia);;;bon;
262;10;38;7;8 S 1788;;;in-4;CLANCHE, C. etc.;[reliure de 3 documents] Diocèse de Toul Varia;;[d];bon;
263;10;38;7;8 S 1789;;;in-8;;[reliure de 12 documents] Toul Varia;;[d];bon;
264;10;38;7;8 S 1789;;;in-8;;[reliure de 14 documents] Toul Varia;;[d];bon;
265;10;38;7;8 S 1790;;;in-4;CLANCHE, C.;[reliure de 8 documents] Toul (Varia);;;bon;
266;10;38;7;8 S 1791;;;in-4;;[reliure de 14 documents] Toul (Varia);;[d];bon;
267;10;38;7;8 S 1792;;;in-8;CLANCHE, C.;[reliure de 4 documents] Toul Varia;;[d];bon;
268;10;38;7;8 S 1793;;;in-8;;[reliure de 9 documents] Toul Varia;;[d];bon;
269;10;38;7;8 S 1794;;;in-8;;[reliure de 10 documents] Toul (Varia);;[d];bon;
270;10;38;7;8 S 1795;;;in-8;;[reliure de 16 documents] Toul (Varia);;[d];bon;
271;10;38;7;8 S 1796;;;in-4;CLANCHE, C.;[reliure de 14 documents] Diocèse de Toul;;[d];bon;
272;10;38;7;8 S 1797;;;in-4;;[reliure de 10 documents] Toul (Varia);;8 +;bon;
273;10;38;7;8 S 1798;;;in-4;LAISSY, Marie;Les noëls populaires lorrains;1978;;bon;
274;10;38;7;8 S 1799;;;in-8;POULAILLE, Henry;La grande et belle Biblie des Noëls anciens;1942;;bon;
275;10;38;7;8 S 1800;;;in-8;VLOBERG, Maurice;Les Noëls de France;1938;;bon;
276;10;38;7;8 S 1802;;;in-8;ROLAND, Joseph;Escortes armées et marches folkloriques;1973;;bon;
277;10;38;7;8 S 1803;;;in-8;THISEE-DEROUETTE, Rose;Le recueil de danses manuscrit d'un menetrier ardennais;1960;;bon;
278;10;38;7;8 S 1804;;;in-8;THISEE-DEROUETTE, Rose;Danses populaires de Wallonie (fascicule 1);1962;;bon;
279;10;38;7;8 S 1804;;;in-8;THISEE-DEROUETTE, Rose;Danses populaires de Wallonie (fascicule 1);1962;;bon;
280;10;38;7;8 S 1804;;;in-8;THISEE-DEROUETTE, Rose;Danses populaires de Wallonie (fascicule 2);1962;;bon;
281;10;38;7;8 S 1804;;;in-8;THISEE-DEROUETTE, Rose;Danses populaires de Wallonie (fascicule 2);1962;;bon;
282;10;38;7;8 S 1804;;;in-8;THISEE-DEROUETTE, Rose;Danses populaires de Wallonie (fascicule 3);1962;;bon;
283;10;38;7;8 S 1804;;;in-8;THISEE-DEROUETTE, Rose;Danses populaires de Wallonie (fascicule 3);1962;;bon;
284;10;38;7;8 S 1805;;;in-8;PINON, Roger;Chansons populaires de l'ancien Hainaut (volume I A);1959;;bon;
285;10;38;7;8 S 1805;;;in-8;PINON, Roger;Chansons populaires de l'ancien Hainaut (volume I B);1959;;bon;
286;10;38;7;8 S 1805;;;in-8;PINON, Roger;Chansons populaires de l'ancien Hainaut (volume II A);1960;;bon;
287;10;38;7;8 S 1805;;;in-8;PINON, Roger;Chansons populaires de l'ancien Hainaut (volume II B);1960;;bon;
288;10;38;7;8 S 1805;;;in-8;LIBIEZ, Albert;Chansons populaires de l'ancien Hainaut (volume II);1959;;bon;
289;10;38;7;8 S 1805;;;in-8;LIBIEZ, Albert;Chansons populaires de l'ancien Hainaut (volume IV);1957;;bon;
290;10;38;7;8 S 1805;;;in-8;LIBIEZ, Albert et PINON, Roger;Chansons populaires de l'ancien Hainaut (volume V);1958;;bon;
291;10;38;7;8 S 1806;;;in-8;collectif;Orval, neuf siècle d'histoire;1970;1;bon;
292;10;38;7;8 S 1806;;;in-8;Musée de l'abbaye  [Orval];Frère Abraham, peintre d'Orval;1971;2;bon;
293;10;38;7;8 S 1806;;;in-8;Abbaye d'Orval;Le domaine d'Orval (I);1973;3;bon;
294;10;38;7;8 S 1806;;;in-8;Abbaye d'Orval;Jardin des plantes nédicinales;1975;5;bon;
295;10;38;7;8 S 1806;;;in-8;Abbaye d'Orval;Le domaine d'Orval (II);1978;4;bon;0,83 m
296;10;38;7;8 S 1807;;;in-8;CHARRON;De la sagesse;1783;;bon;
297;10;38;7;8 S 1808;;;in-12;un supérieur de grand séminaire;Politesse et convenances ecclésiastiques;1874;;bon;
298;10;39;1;8 S 1809;;;in-12;LISELOTTE;Le guide des convenance;1926;;bon;
299;10;39;1;8 S 1810;;;in-12;RAYMOND, Aline (dir.);Le savoir-vivre, les usages, le monde;1925;;bon;
300;10;39;1;8 S 1811;;;in-12;MOLL-WEISS, A.;L'alimentation en temps de guerre;1919;;bon;
301;10;39;1;8 S 1812;;;in-12;anonyme;Esprit, maximes et principes de M. Jean-Jacques Rousseau de Genève;1764;;bon;
302;10;39;1;8 S 1813;;;in-12;PUY, du;Instruction d'un père à son fils sur la manière de se conduire dans le monde;1730;;bon;
303;10;39;1;8 S 1814;;;in-12;GRACIAN, Baltasar;L'homme de cour;1728;;bon;
304;10;39;1;8 S 1815;;;in-12;BELLEGARDE, abbé de;oeuvres diverses de M. l'abbé de Bellegarde (tome premier);1723;;bon;
305;10;39;1;8 S 1815;;;in-12;BELLEGARDE, abbé de;oeuvres diverses de M. l'abbé de Bellegarde (tome second);1723;;bon;
306;10;39;1;8 S 1815;;;in-12;BELLEGARDE, abbé de;oeuvres diverses de M. l'abbé de Bellegarde (tome troisième);1723;;bon;
307;10;39;1;8 S 1815;;;in-12;BELLEGARDE, abbé de;oeuvres diverses de M. l'abbé de Bellegarde (tome quatrième);1723;;bon;
308;10;39;1;8 S 1815;;;in-12;DE BELLEGARDE, Abbé;OEuvres diverses de M. l'abbé de Bellegarde (tome premier);1723;;bon;
309;10;39;1;8 S 1815;;;in-12;DE BELLEGARDE, Abbé;OEuvres diverses de M. l'abbé de Bellegarde (tome second);1723;;bon;
310;10;39;1;8 S 1815;;;in-12;DE BELLEGARDE, Abbé;OEuvres diverses de M. l'abbé de Bellegarde (tome troisième);1723;;bon;
311;10;39;1;8 S 1815;;;in-12;DE BELLEGARDE, Abbé;OEuvres diverses de M. l'abbé de Bellegarde (tome quatrième);1723;;bon;
312;10;39;1;8 S 1816;;;in-12;GIRARD, Jean;Le chrétien étranger sur la terre;1725;;bon;
313;10;39;1;8 S 1817;;;in-12;anonyme;Traité du vrai mérite;1734;;moyen;
314;10;39;1;8 S 1818;;;in-12;DE BELLEGARDE, Abbé;Réflexions sur ce qui peut plaire dans le commerce du monde;1690;;bon;
315;10;39;1;8 S 1819;;;in-12;anonyme;Le nouveaux secretaire de la cour;1739;;bon;
316;10;39;1;8 S 1820;;;in-12;par un auteur connu;Tableau du siècle;1759;;bon;
317;10;39;1;8 S 1821;;;in-12;BRUYERE, de la ;Les caractères de Théophraste (tome premier);1741;;bon;
318;10;39;1;8 S 1821;;;in-12;BRUYERE, de la ;Les caractères de Théophraste (tome second);1741;;bon;
319;10;39;1;8 S 1822;;;in-12;anonyme;Suite des caractères de Théophraste et de pensées de Mr. Pascal;1720;;bon;
320;10;39;1;8 S 1823;;;in-12;anonyme;Dictionnaire portatif de cuisine, d'office et de distillation;1767;;bon;
321;10;39;1;8 S 1824;;;in-12;BOREL;Nouveau dictionnaire de cusine, d'office et de patisserie;1825;;bon;
322;10;39;1;8 S 1825;;;in-12;DUCLOS;Considérations sur les moeurs de ce siècle;1751;;bon;
323;10;39;1;8 S 1826;;;in-12;anonyme;Les Moeurs (première partie);1755;;bon;
324;10;39;1;8 S 1827;;;in-12;BLANCHARD;L'école des moeurs (tome premier);1830;;bon;
325;10;39;1;8 S 1827;;;in-12;BLANCHARD;L'école des moeurs (tome second);1830;;bon;
326;10;39;1;8 S 1827;;;in-12;BLANCHARD;L'école des moeurs (tome premier);1830;;bon;
327;10;39;1;8 S 1827;;;in-12;BLANCHARD;L'école des moeurs (tome second);1830;;bon;
328;10;39;1;8 S 1828;;;in-12;anonyme;Manuel de l'homme de bon ton;s.d.;;bon;
329;10;39;1;8 S 1829;;;in-12;CARACCIOLI, marquis;La jouissence de soi-même;1762;;bon;
330;10;39;1;8 S 1831;;;in-12;YVECKER, Jean-Jacques;Les secrets et merveilles de nature;1651;;bon;1,78 m 
331;10;39;1;8 S 1832;;;in-12;CHERUEL, A.;Dictionnaire historique des institutions, moeurs et coutumes de la France;1855;;bon;
332;10;39;1;8 S 1833;;;in-12;GIBRAT, B.;Dictionnaire historique des moeurs, usages et coutumes des François (tome premier);1747;;bon;
333;10;39;1;8 S 1833;;;in-12;GIBRAT, B.;Dictionnaire historique des moeurs, usages et coutumes des François (tome second);1747;;bon;
334;10;39;1;8 S 1833;;;in-12;GIBRAT, B.;Dictionnaire historique des moeurs, usages et coutumes des François (tome troisième);1747;;bon;
335;10;39;1;8 S 1834;;;in-12;anonyme;La cuisinière bourgeoise (tome premier);1753;;bon;
336;10;39;1;8 S 1834;;;in-12;anonyme;La cuisinière bourgeoise (tome premier);1753;;bon;
337;10;39;2;8 S 1835;;;in-12;anonyme;La science du maître d'hotel confiseur;1776;;bon;
338;10;39;2;8 S 1836;;;in-12;DE MONCRIF;Essais sur la nécessité et sur les moyens de plaire;1738;[d];bon;
339;10;39;2;8 S 1837;;;<in-12;DE BELLEGARDE, Abbé;Réfléxions sur le ridicule et sur les moyens de l'éviter;1707;;bon;
340;10;39;2;8 S 1838;;;<in-12;ROCHEFOUCAULT, de la ;Les pensées maximes et réfléxions morales;1754;;bon;
341;10;39;2;8 S 1839;;;<in-12;D'ARGENS, marquis;Lettres morales et critiques sur les différents états et les diverses occupations des hommes;1748;;bon;
342;10;39;2;8 S 1840;;;<in-12;SAY, Jean-Baptiste;Petit volume contenant quelques apperçus des hommes et de la société;1818;;bon;
343;10;39;2;8 S 1841;;;<in-12;anonyme;Manuel de l'homme de bon ton;1830;;bon;
344;10;39;2;8 S 1842;;;<in-12;MARTIN, A.;Manuel de l'homme du monde;1828-1829;;bon;
345;10;39;2;8 S 1843;;;<in-12;anonyme;L'art de plaire et de briller en société;1830 (?);;bon;
346;10;39;2;8 S 1844;;;<in-12;DE BRADI, comtesse;Du savoir-vivre en France au dix-neuvième siècle;1856;;moyen;
347;10;39;2;8 S 1845;;;<in-12;CHAMBRE, de la;L'art de connoistre les hommes;1160;;bon;
348;10;39;2;8 S 1846;;;<in-12;D'ARGENS, marquis;La philosophie du bon-sens (tome premier);1760;;bon;
349;10;39;2;8 S 1846;;;<in-12;D'ARGENS, marquis;La philosophie du bon-sens (tome second);1760;;bon;
350;10;39;2;8 S 1847;;;<in-12;CALLIERE, de;La fortune des gens de qualité;1663;;bon;
351;10;39;2;8 S 1848;;;<in-12;REFUGE, du;Traité de la cour;1656;;bon;
352;10;39;2;8 S 1849;;;<in-12;COSTARD;Manuel de la bonne compagnie;1818;;bon;
353;10;39;2;8 S 1850;;;<in-12;FARET;L'honeste homme;1637;;bon;
354;10;39;2;8 S 1851;;;<in-12;anonyme;Doute sur différentes opinions reçues dans la société;1785;;moyen;
355;10;39;2;8 S 1852;;;<in-12;anonyme;Reflexion sur les défauts d'autrui;1691;;bon;
356;10;39;2;8 S 1853;;;<in-12;anonyme;Essais de morale (premier volume);1715;;bon;
357;10;39;2;8 S 1853;;;<in-12;anonyme;Essais de morale (second volume);1715;;bon;
358;10;39;2;8 S 1854;;;<in-12;anonyme;La véritable politique des personnes de qualité;1693;;bon;
359;10;39;2;8 S 1855;;;<in-12;M. de M***;Les Etrennes de santé;1771;1;bon;
360;10;39;2;8 S 1856;;;<in-12;LIANCOUR, duchesse de;Règleent donné par madame la duchesse de Liancour à Mlle de la Roche-Guyon sa petite-fille;1789;;bon;
361;10;39;2;8 S 1857;;;<in-12;BERMEN, Louys le;Le bouclier des dames ;s.d.;;bon;
362;10;39;2;8 S 1858;;;<in-12;par l'auteur du code civil;Code de la toilette;1828;;bon;
363;10;39;2;8 S 1859;;;<in-12;Chevalier de ***;Essais historique sur les modes et la toilette française (tome premier);1824;;bon;
364;10;39;2;8 S 1859;;;<in-12;Chevalier de ***;Essais historique sur les modes et la toilette française (tome second);1824;;bon;
365;10;39;2;8 S 1860;;;<in-12;anonyme;Annales galantes de Lorraine;1668;;bon;
366;10;39;2;8 S 1861;;;in-8;DIMIER, L.;Histoire de la peinture française au XIXè siècle;1926;;bon;
367;10;39;2;8 S 1862;;;in-8;DE LANGLAIS, Xavier;La technique de la peinture à l'huile;1959;;bon;
368;10;39;2;8 S 1863;;;in-8;Musée Carnavalet;L'art de l'estampe et la révolution française;1977;;bon;
369;10;39;2;8 S 1864;;;in-8;György Rozsa;Les plus beaux tableaux de la galerie historique;1977;;bon;
370;10;39;2;8 S 1865;;;in-8;Akademie der Bildenden Künste in Wien;Personnages et paysages dans la peinture holandaise de XVIIè siècle;1978;;bon;
371;10;39;2;8 S 1866;;;in-8;Museum Boymans;Meester Werken uit vier Eeuwen;1938;;bon;
372;10;39;2;8 S 1867;;;in-8;brugge stedelijke musea;beknopte catalogus schilderijen;1973;;bon;
373;10;39;2;8 S 1869;;;in-8;Musees royaux des beaux-arts de Belgique;Maîtres flamands du dix-septième siècle;1975;;bon;
374;10;39;2;8 S 1870;;;in-8;Musees royaux des beaux-arts de Belgique;La sculpture au siècle de Rubens;1977;;bon;
375;10;39;2;8 S 1871;;;in-8;Musees royaux d'art et d'histoire [Bruxelles];L'art mérovingien;1954;;bon;
376;10;39;2;8 S 1872;;;in-8;Musee royal des beaux-arts [Anvers];Catalogue descriptif;1970;;bon;
377;10;39;2;8 S 1873;;;in-8;collectif;oeuvres maitresses du musee d'art religieux et d'art mosan;1980;;bon;
378;10;39;2;8 S 1874;;;in-8;WEICHERDIND-GOERGEN, Blanche;Les manuscrits à peintures de la bibliothèque nationale de Luxembourg;1968;;bon;
379;10;39;2;8 S 1875;;;in-8;Musée du Louvre;Cent dessins du Musée Teyler Haarlem;1972;;bon;
380;10;39;2;8 S 1876;;;in-8;DE COO, Joz.;Museum Mayer van den Bergh (Catalogus 1);1966;;bon;
381;10;39;2;8 S 1876;;;in-8;DE COO, Joz.;Museum Mayer van den Bergh (Catalogus 2);1969;;bon;
382;10;39;2;8 S 1877;;;in-8;Hayward Gallery;The Arts of Islam;1976;;bon;
383;10;39;2;8 S 1878;;R32;in-8;The National Gallery;Illustrated general catalogue;1973;;bon;
384;10;39;2;8 S 1879;;R32;in-8;TRENCHARD COX;A general guide to the Wallce collection;1933;1;bon;
385;10;39;2;8 S 1879;;R32;in-8;MANN, J. G.;Sculpture;1931;2;bon;
386;10;39;2;8 S 1879;;R32;in-8;WATSON, F. J. B.;Furniture;1956;3;bon;
387;10;39;2;8 S 1879;;R32;in-8;anonyme;Pictures and drawings;1968;4;bon;
388;10;39;2;8 S 1879;;R32;in-8;anonyme;Pictures and drawings (Illustrations);1970;4;bon;
389;10;39;2;8 S 1879;;R32;in-8;anonyme;Pictures and drawings (Illustrations);1930;4;bon;
390;10;39;2;8 S 1879;;R32;in-8;anonyme;Objects of art (Illustrations);1924;5;bon;
391;10;39;2;8 S 1880;;R32;in-8;anonyme;Westminster abbey;1977;;bon;
392;10;39;2;8 S 1881;;;in-8;BAXANDALL, Michael;South German Sculpture 1480-1530;1974;;bon;
393;10;39;2;8 S 1882;;;in-8;Victoria & Albert Museum London;Ivory carvings in early mediveal England 700-1200;1974;;bon;
394;10;39;2;8 S 1883;;R;in-8;National Museum Warsaw;Catalogue of paintings foreign schools (I);1969;;bon;
395;10;39;2;8 S 1883;;R;in-8;National Museum Warsaw;Catalogue of paintings foreign schools (II);1970;;bon;
396;10;39;2;8 S 1884;;R;in-8;galeria sztuki sredniowiecznej;Malastwo Tablicowe;1972;;bon;
397;10;39;2;8 S 1885;;R;in-8;Museum narodowe w warszawie galeria sztuki polskiej;Malarstwo polskie od XVI do poczatku XX wieku;1975;;bon;
398;10;39;2;8 S 1886;;;in-12;DLUGOSZ, Alfons;Muzeum Zup Krakowskich Wieliczka;1975;;bon;
399;10;39;2;8 S 1887;;;in-8;Röemer- und Pelizaeus-Museum Hildesheim;Gold der Thraker;1980;;bon;
400;10;39;2;8 S 1888;;R;in-8;Gemäldegalerie Berlin;Katalog der ausgestellten Gemälde des 13.-18. Jarhunderts;1975;;bon;
401;10;39;2;8 S 1889;;;in-8;Städelsche Kunstinstitut;Verzeichnis des Gemälde aux dem Besitz des städelschen Kunstinstituts und der Stadt Frankfurt;1971;;bon;
402;10;39;2;8 S 1890;;;in-8;GLASER, Hubert;Die Zeit der frühen Herzöge (I|1);1980;;bon;
403;10;39;2;8 S 1890;;;in-8;GLASER, Hubert;Die Zeit der frühen Herzöge (I|2);1980;;bon;
404;10;39;2;8 S 1890;;;in-8;GLASER, Hubert;Um Glauben und Reich (II|1);1980;;bon;
405;10;39;2;8 S 1890;;;in-8;GLASER, Hubert;Krone und Verfassung (III|1);1980;;bon;
406;10;39;2;8 S 1890;;;in-8;GLASER, Hubert;Krone und Verfassung (III|2);1980;;bon;0,84 m
407;10;39;2;8 S 1891;;R;in-8;Alte Pinakothek München;Italienische Malerei ;1975;;bon;
408;10;39;2;8 S 1891;;R;in-8;Alte Pinakothek München;Altdeutsche Malerei;1963;;bon;
409;10;39;2;8 S 1891;;R;in-8;Alte Pinakothek München;Französische und Spanische Malerei;1972;;bon;
410;10;39;2;8 S 1891;;R;in-8;Alte Pinakothek München;Deutsche und Niederländische Malerei zwischen Renaissance und Barock;1961;;bon;
411;10;39;3;8 S 1892;;;in-8;anonyme;Katalog der Gemälde-Sammlung der Kgl. Älteren Pinakothek in München;s.d.;;bon;
412;10;39;3;8 S 1893;;;in-8;anonyme;Schatzkammer der Residenz München;1970;;bon;
413;10;39;3;8 S 1894;;;in-8;anonyme;Das Schnütgen-Museum;1968;;bon;
414;10;39;3;8 S 1895;;;in-8;VON DER OSTEN, Gert et KELLER, Horst;Katalog des Wallraf-Richartz-Museum;1969;;bon;
415;10;39;3;8 S 1896;;;in-8;direction du musée;Bayerisches nationalmuseum;1967;;bon;
416;10;39;3;8 S 1897;;;in-8;petit palais;Chefs-d'oeuvre du musée de Berlin;s.d.;;bon;
417;10;39;3;8 S 1898;;R29;in-8;LAUTS, Jan;Katalog alte Meister;1966;;bon;
418;10;39;3;8 S 1898;;R29;in-8;LAUTS, Jan;Katalog alte Meister Abbildungen;1966;;bon;
419;10;39;3;8 S 1899;;;in-8;Badischen Landesmuseums Karlsruhe;Spätgotische Bildwerke;1962;;bon;
420;10;39;3;8 S 1900;;;in-8;Das Kestner-Museum Hanover;Jartausende unter einem Dach;1978;;bon;
421;10;39;3;8 S 1901;;;in-8;STUTTMANN, F. ;Landesgalerie Hannover (I);1954;;bon;
422;10;39;3;8 S 1901;;;in-8;anonyme;Landesgalerie Hannover (Abbildungen zum Katalog);s.d.;;bon;
423;10;39;3;8 S 1902;;;in-8;Kunsthistorisches Museum, Wien;Verzeichnis der Gemälde;1973;1;bon;
424;10;39;3;8 S 1902;;;in-8;Kunsthistorisches Museum, Wien;Gemäldegalerie (II);1963;2;bon;
425;10;39;3;8 S 1903;;R27;in-8;Kunsthistorisches Museum, Wien;Plastik und Kunstgewerbe (I);1964;;bon;
426;10;39;3;8 S 1903;;R27;in-8;Kunsthistorisches Museum, Wien;Plastik und Kunstgewerbe (II);1966;;bon;
427;10;39;3;8 S 1904;;R27;in-8;Akademie der Bildenden Künste in Wien;Katalog der Gemälde Galerie;1972;;bon;
428;10;39;3;8 S 1905;;R28;in-8;BAUM, Elfreide;Katalog des Museums Mittelaltelicher österreichischer Kunst;1971;;bon;
429;10;39;3;8 S 1906;;R33;in-8;HEINZ, Günther;Katalog der Graf Harrach'schen Gemäldegalerie;1960;;bon;
430;10;39;3;8 S 1907;;R33;in-8;Graphische Sammlung Albertina;Meisterwerke der europäischen Miniaturmalerei;1965;;bon;
431;10;39;3;8 S 1908;;R33;in-8;Graphische Sammlung Albertina;200 Jahre Albertina;1969;;bon;
432;10;39;3;8 S 1909;;R33;in-8;Bibliothèque Nationale;Cent cinquante chefs-d'oeuvre de l'Albertina de Vienne;s.d.;;bon;
433;10;39;3;8 S 1910;;;in-8;KEIL, Nora;Die Miniaturen des Albertina in Wien;1977;;bon;
434;10;39;3;8 S 1911;;;in-8;Kunsthistorisches Museum, Wien;L'art européen vers 1400;1962;;bon;
435;10;39;3;8 S 1912;;;in-8;anonyme;Fahnen;1939;;bon;
436;10;39;3;8 S 1913;;;in-8;Palais du Louvre;Trésors de la peinture de France;1963;;bon;
437;10;39;3;8 S 1914;;R24;in-12;CAMON AZNAR, José;Guia del museo Lazaro Galdiano;1973;;bon;
438;10;39;3;8 S 1915;;R24;in-12;LOPEZ SERRANO, Matilde ;El Escorial;1974;;bon;
439;10;39;3;8 S 1916;;R24;in-12;GUART, Angel Oliveras;Guide d'Aranjuez;1975;;bon;
440;10;39;3;8 S 1917;;R24;in-8;Museo del Parado;Catalogo de las Pinturas;1972;;bon;
441;10;39;3;8 S 1918;;R32;in-4;BAETJER, Katharine;European paintings in the metropolitan museum of art (vollume one);1980;;bon;
442;10;39;3;8 S 1918;;R32;in-4;BAETJER, Katharine;European paintings in the metropolitan museum of art (volume two);1980;;bon;
443;10;39;3;8 S 1918;;R32;in-4;BAETJER, Katharine;European paintings in the metropolitan museum of art (volume three);1980;;bon;
444;10;39;3;8 S 1919;;;in-8;HONOUR, Hugh;The european Vision of America;s.d.;;bon;
445;10;39;3;8 S 1920;;R28;in-8;;[dossier] Catalogues étrangers et autres Amérique;;[d];bon;contient 6 documents 
446;10;39;3;8 S 1921;;;in-8;;[dossier] Catalogues;;[d];bon;contient 8 documents 
447;10;39;3;8 S 1921;;;in-8;Château de Pons;La guerre au Moyen Age;1976;3;bon;0,86 m 
448;10;39;3;8 S 1922;;;in-8;;[dossier] Catalogues lorrains;;[d];bon;contient 4 documents
449;10;39;3;8 S 1923;;;in-8;;[dossier] Catalogues France Ouest;;[d];bon;contient 9 documents
450;10;39;3;8 S 1923;;;in-8;COSTA, Dominique;Nantes musée Th. Dobrée;1964;7;bon;
451;10;39;3;8 S 1924;;;in-8;Orangerie de Versailles;Chefs d'oeuvre de la tapisserie Parisienne;1967;;bon;
452;10;39;3;8 S 1925;;;in-8;Musée de l'île-de-France;Voltaire, voyageur de l'Europe;1978;;bon;
453;10;39;3;8 S 1926;;;in-8;Bibliothèque Nationale;Voltaire;1979;;bon;
454;10;39;3;8 S 1927;;;in-8;Grand palais;Les frères le Nain;1979;;bon;
455;10;39;3;8 S 1928;;;in-8;Grand palais;faïences françaises;1980;;bon;
456;10;39;3;8 S 1929;;;in-8;Grand palais;hier pour demain;1980;;bon;
457;10;39;3;8 S 1930;;;in-8;Grand palais;Napoléon;1969;;bon;
458;10;39;3;8 S 1931;;;in-8;WILLESME, Jean-Pierre;Sculptures médiévales du musée Carnavalet;s.d.;;bon;
459;10;39;3;8 S 1932;;;in-8;HOURS, S.;La vie mystérieuses des chefs-d'oeuvre;s.d.;;bon;(sorti)
460;10;39;3;8 S 1933;;;in-8;Archives nationales;Cent ans de République;1978;;bon;
461;10;39;3;8 S 1934;;;in-8;Musée national d'art moderne;Le monde des Naïfs;1964;;bon;
462;10;39;3;8 S 1935;;;in-8;Musée national des arts et traditions populaires;Religions et traditions populaires;1980;;bon;
463;10;39;3;8 S 1936;;;in-8;Musée national des arts et traditions populaires;L'instrument de musique populaire;1981;;bon;
464;10;39;3;8 S 1937;;;in-8;Galerie des beaux-arts [Bordeaux];Les arts du Théätre;1980;;moyen;
465;10;39;3;8 S 1938;;;in-8;Bibliothèque Nationale;Manuscrits à peintures du XIIIè au XVIè siècle;1955;;bon;
466;10;39;3;8 S 1939;;;in-8;Musée du Louvre;Cathédrales;1963;;bon;
467;10;39;3;8 S 1940;;;in-8;Grand palais;Le Musée du Luxembourg en 1874;1974;;bon;
468;10;39;3;8 S 1941;;;in-8;Musée du Louvre;Première exposition des plus beaux dessins du Louvre et de quelques pièces célèbres des collections de Paris;1962;;bon;
469;10;39;3;8 S 1942;;;in-8;Musée des arts décoratifs;Grands ébénistes et menuisiers parisiens du XVIIIè sicèle;1956;;bon;
470;10;39;3;8 S 1943;;;in-8;petit palais;De Géricault à Matisse;1959;;bon;
471;10;39;3;8 S 1944;;;in-8;Hotel de Rohan;Les français à Rome;1961;;bon;
472;10;39;3;8 S 1945;;;in-8;;[dossier] Catalogues Paris;;[d];bon;contient 11 documents
473;10;39;3;8 S 1946;;;in-8;Musée du Louvre;Art et civilisation des étrusques;1955;;bon;
474;10;39;4;8 S 1947;;;in-8;Musée de l'île-de-France;Ile de France, Brabant;1962;;bon;
475;10;39;4;8 S 1948;;;in-8;Musée du Louvre;L'Europe Gothique;1968;;bon;
476;10;39;4;8 S 1949;;;in-8;Grand palais;Les fastes du gothique;1982;;bon;0,86 m
477;10;39;4;8 S 1950;;;in-8;Collectif;[Boite: Catalogues Belgique Pays Bas: 6 documents];s.d.;[d];bon;
478;10;39;4;8 S 1951;;;in-8;Collectif;[Boite: Catalogues Lorraine: 11 documents];s.d.;[d];bon;
479;10;39;4;8 S 1952;;;in-8;Collectif;[Boite: Catalogues Suisse Italie: 9 documents];s.d.;[d];bon;
