id,n_carton,fonds,type_de_document,auteur,auteur_bis,titre,couverture,langue,edition,datation,contenu,etat,ancien_proprietaire,notes,don,emplacement_initial_dans_la_bibliotheque
239,133,1870,Article de journal,,,Bulletin du jour. La fin de la Triplice.,Papier,Français,Le Temps,1er mai 1915,Article sur la Triple Alliance.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
240,133,1870,Article de journal,,,Le renouvellement de la triplice.,Papier,Français,,lundi 29 janvier 1912,Article sur la Triple Alliance.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
241,133,1870,Article de journal,,,Les incidents franco-italiens. L'état des pourparlers.,Papier,Français,,lundi 29 janvier 1912,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
242,133,1870,Article de journal,,,Nouvelles de l'étranger. Le renouvellement de la Triplice. ,Papier,Français,,mardi 10 décembre 1912,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
243,133,1870,Article de journal,,,Nouvelles de l'étranger. Le renouvellement de la Triplice. ,Papier,Français,,dimanche 1 décembre 1912,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
244,133,1870,Article de journal,,,Lectures étrangères. Les origines de la Triplice.,Papier,Français,Le Temps,vendredi 15 décembre 1911,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
245,133,1870,Article de journal,,,Bulletin de l'étranger. La Triple-Alliance.,Papier,Français,Le Temps,samedi 24 septembre 1904,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
246,133,1870,Article de journal,,,Les noces d'argent de la Triplice.,Papier,Français,,mardi 19 mars 1907,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
248,133,1870,Article de journal,,,Les idées de Guilaume II sur la France.,Papier,Français,,16 avril 1892,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
249,133,1870,Article de journal,,,Nécrologie. Mort de M. Schnaebelé.,Papier,Français,,dimanche 2 décembre 1900,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
250,133,1870,Article de journal,Colonel Feyer,,La question des effectifs allemands.,Papier,Français,Journal de Genève,Mars 19[]6,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
252,133,1870,Article de journal,,,"Le comte de Chambord a-t-il ""causé"" avec Bismarck? ",Papier,Français,,mardi 30 avril 1912,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
253,133,1870,Article de journal,,,M. Bismarck et M. de Persigny.,Papier,Français,,vendredi 10 mars 1905,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
254,133,1870,Article de journal,,,Dépêches télégraphiqus des correspondants particuliers du Temps.,Papier,Français,Le Temps,,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
255,133,1870,Article de journal,,,Souvenirs inédits du colonel Stoffel.,Papier,Français,,vendredi 17 mars 1905,Article de journal. Le sujet correspond au titre.,Correct,Monsieur Fénal,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
257,133,1870,Article de journal,,,La France et Guillaume II.,Papier,Français,,mardi 21 mars 1905,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
258,133,1870,Article de journal,,,Lectures étrangères. L'Allemagne gallophile. ,Papier,Français,Le Temps,13 mai 1893,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
259,133,1870,Article de journal,,,L'accord franco-allemand.,Papier,Français,,mardi 29 septembre 1908,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
260,133,1870,Article de journal,,,Bulletin de l'étranger. L'accord franco-allemand.,Papier,Français,Le Temps,lundi 28 septembre 1908,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
262,133,1870,Article de journal,,,Au Reichtag.,Papier,Français,,,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
263,133,1870,Article de journal,,,Les compléments de condoléance.,Papier,Français,,,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
264,133,1870,Article de journal,,,Bulletin de L'étranger. Alliances dynastiques et nationales.,Papier,Français,Le Temps,mercredi 14 septembre 1904,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
265,133,1870,Article de journal,,,Nouvelles du jour.,Papier,Français,,mercredi 14 septembre 1904,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
266,133,1870,Article de journal,,,Bulletin de l'étranger. Allemagne et Russie. ,Papier,Français,Le Temps,lundi 7 juin 1909,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
267,133,1870,Article de journal,,,Au jour le jour. La mort de M. Chauchard. ,Papier,Français,,lundi 7 juin 1909,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
268,133,1870,Article de journal,René Goblet,,A propos de l'affaire Schnaebelé.,Papier,Français,,mardi 11 décembre 1900,Lettre ouverte.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
269,133,1870,Article de journal,,,Bulletin de l'étranger. La chasse de Skierniewice.,Papier,Français,Le Temps,jeudi 29 décembre 1910,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
270,133,1870,Article de journal,,,"Crispi, Bismarck et la question d'Orient.",Papier,Français,,mardi 4 février 1913,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
271,133,1870,Article de journal,,,Livres nouveaux. ,Papier,Français,,mercredi 1 mai 1907,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
274,133,1870,Article de journal,,,Mort du député allemand Bebel.,Papier,Français,,14-août-13,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
275,133,1870,Article de journal,,,Un statut d'assurances sociales en Lorraine.,Papier,Français,,19-avr-10,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
276,133,1870,Article de journal,,,Accidents en Ballon en Allemagne.,Papier,Français,,19-avr-10,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
277,133,1870,Article de journal,,,Les Autrichiens et la fin du monde.,Papier,Français,,19-avr-10,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
278,133,1870,Article de journal,,,Le prisonier poète et musicien.,Papier,Français,,19-avr-10,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
281,133,1870,Article de journal,,,Librairie. Librairie Félix Alcan. ,Papier,Français,,,Publicité pour des livres. ,Correct,,"Pochette ""L'Allemagne après 1870"" ""Bismarch et le socialisme""",,1er étage travée 28 (2)
282,133,1870,Article de journal,,,Bulletin de l'étranger. Tribulations d'une église libre. ,Papier,Français,,17-avr-04,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""Bismarch et le socialisme""",,1er étage travée 28 (2)
286,133,1870,Article de journal,,,Nouvelles de l'étranger. Les élections allemandes. ,Papier,Français,,1912,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""Bismarch et le socialisme""",,1er étage travée 28 (2)
287,133,1870,Article de journal,,,Un carnet de Baudelaire.,Papier,Français,,,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""Bismarch et le socialisme""",,1er étage travée 28 (2)
288,133,1870,Article de journal,M. M.,,La question de l'indemnité parlementaire au Reichtag allemand.,Papier,Français,,29-avr-06,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""Bismarch et le socialisme""",,1er étage travée 28 (2)
290,133,1870,Article de journal,,,La vie littéraire. La littérature et les nationalités.,Papier,Français,,27-mai-06,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",,1er étage travée 28 (2)
291,133,1870,Article de journal,Hendrik Hudson,,Le militarisme allemand pendant la guerre. Le Reichtag. ,Papier,Français,,23-janv-16,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",,1er étage travée 28 (2)
292,133,1870,Article de journal,,,Agir n'est pas s'agiter.,Papier,Français,,23-janv-16,Article sur Clémenceau et Renaudel.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",,1er étage travée 28 (2)
296,133,1870,Article de journal,,,Le monument de Guillaume Ier.,Papier,Français,Le Temps,1896,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",,1er étage travée 28 (2)
297,133,1870,Article de journal,,,Dernières dépêches des correspondants particuliers du Temps.,Papier,Français,Le Temps,1896,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",,1er étage travée 28 (2)
298,133,1870,Article de journal,,,Variétés. L'empire d'Allemagne et l'empereur.,Papier,Français,,,Article de journal dont la quasi-totalité est recopié en manuscrit.,Correct,J. Dequem,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",,1er étage travée 28 (2)
299,133,1870,Article de journal,Joseph Galtier,,Berlin et les élections.,Papier,Français,Berlin ,15-juin-03,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",,1er étage travée 28 (2)
300,133,1870,Article de journal,,,L'ouverture du Reichtag.,Papier,Français,Berlin ,28-nov-08,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",,1er étage travée 28 (2)
301,133,1870,Article de journal,,,La dotation de la couronne de Prusse.,Papier,Français,,08-juin-10,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",,1er étage travée 28 (2)
302,133,1870,Article de journal,,,La crise constitutionnelle allemande.,Papier,Français,,13-nov-08,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",,1er étage travée 28 (2)
303,133,1870,Article de journal,,,Bulletin de l'étranger. La dissolution du Reichtag.,Papier,Français,Le Temps,14-déc-06,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",,1er étage travée 28 (2)
307,133,1870,Article de journal,,,Bulletin de l'étranger. La mort du duc Ernest de Saxe-Cobourg et Gotha.,Papier,Français,Le Temps,24 août 1893,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",,1er étage travée 28 (2)
308,133,1870,Article de journal,,,Bulletin de l'étranger. Deux princes allemands.,Papier,Français,Le Temps,dimanche 26 avril 1903,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",,1er étage travée 28 (2)
309,133,1870,Article de journal,,,Bulletin de l'étranger. Les noces d'or du grand-duc de Bade.,Papier,Français,Le Temps,vendredi 21 septembre 1906,Article de journal. Le sujet correspond au titre.,Correct,,"Pochette ""L'Allemagne après 1870"" ""La constitution de l'empire d'Allemagne""",,1er étage travée 28 (2)
