id,n_carton,fonds,type_de_document,auteur,auteur_bis,titre,couverture,langue,edition,datation,contenu,etat,ancien_proprietaire,notes,don,emplacement_initial_dans_la_bibliotheque
64,132,Abbé Harmand,Livre  ,Thadäus Anton Derefer,_,Katholisches Gebetbuch.,Marron avec une croix (rien d'écrit),Allemand,"Hellbronn, Berlag von Joh. Ulr. Landherr",1843,Livre de prières,Correct,Julü Goüy,Le début et la fin du livre sont en français manuscrit. ,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
65,132 boîte grise,Abbé Harmand,Feuillet,Charles Dubois,_,"Conte de Noël. Pauvre enfant, pauvre mère!",Papier,Français,"Nancy, Imprimerie saint-epvre",1884,Un conte de noël,Correct,_,"Dédié à s charmante petite amie, CH. S","Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
66,132 boîte grise,Abbé Harmand,Feuillet,Charles Dubois,_,Le péché du poète.,Papier,Français,"Nancy, Imprimerie saint-epvre",29 février 1884,Une nouvelle,Correct,_,_,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
67,132 boîte grise,Abbé Harmand,Feuillet,_,_,"Jeanne d'Arc, discours prononcé par Monseigneur Turinaz, évêque de Nancy et de Toul dans la cathédrale de Nancy, le 28 juin 1890.",Papier,Français,"Nancy, Pierron et Hozé, libraires-éditeurs",samedi 4 mars 1905,Discours de monseigneur Turinaz,Correct,"Madeleine Goüy de Bellocq, 28 juin 90",_,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
68,132 boîte grise,Abbé Harmand,Feuillet,M. l'abbé Fortuit,_,Le messager du rosaire en Lorraine. Publication mensuelle. ,Papier rose,Français,N°7. Nancy.,vendredi 1 juillet 1910,Les litanies de la Sainte Vierge. Marie et Elisabeth. La pirère de l'Enfant. Quelques réflexions morales.,Correct,_,_,_,1er étage travée 28 (2)
69,132 boîte grise,Abbé Harmand,Livret,N.-D. des Ermites,_,De Jarville à Einsiedeln.,Vert,Français,"Nancy, Imprimerie L. Albertus",Sans date,Circuit de pèlerinage avec cartes et dessins. ,Correct,_,_,_,1er étage travée 28 (2)
70,132 boîte grise,Abbé Harmand,Carte,Abbé Mathieu et Abbé Harmand,_,"L'abbé Mathieu et L'abbé Harmad, supérieur des Sur de la Foi. Orphelinat de Haroué, Meurthe et Moselle.",Papier,Français,_,_,Carte de visite,Correct,Abbé Harmand,"""L'abbé Mathieu et"" en manuscrit","Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
71,132 boîte grise,Divers,Feuillet,M. le professeur Lallement,_,Discours prononcé sur la tombe de M. ED. Simonin,Papier,Français,"Nancy, Berger-Levrault et Cie",1885,Discours prononcé sur la tombe de M. ED. Simonin.,Correct,_,_,Offert par M. le Pr. Lallement,1er étage travée 28 (2)
72,132 boîte grise,Divers,Feuillet,M. Vagner,_,Notice sur M. Guerrier de Dumast envisagé au point de vue religieux,Papier,Français,"Nancy, Imprimerie et Librairie catholique",1883,Notice su M. Guerrier de Dumast.,Correct,_,_,_,1er étage travée 28 (2)
73,132 boîte grise,Divers,Livret,_,_,Le maréchal Pétain à l'hôtel de ville de Nancy le 3 septembre 1933,Papier noir ,Français,Nancy,dimanche 3 septembre 1933,9 photographies en noir et blanc du maréchal Pétain à Nancy.,Correct,_,_,_,1er étage travée 28 (2)
74,132 boîte grise,Divers,Livret,J. Drouet,_,Concours de gymnastique. La fête. 30 juillet 1911,Papier gris,Français,Nancy,dimanche 30 juillet 1911,Photographie d'un concours de gymnastique. Une carte postale adressée à Jules Drouet représentant Madame la duchesse d'Uzez. ,Correct,Jules Drouet,_,_,1er étage travée 28 (2)
75,132 boîte grise,Divers,Livret,J. Drouet,_,La Duchesse d'Uzes,Papier vert,Français,Nancy,mercredi 16 août 1911,"Carte postale Adressée à Jules Drouet au 25 rue Ganbetta à Nancy, Meurthe et Moselle ""Je suis ravie de la jolie photographie que vous m'avez envoyée et vous en remercie de tout cur! Meilleurs souvenirs. Duchesse d'Uzezs. 16/8/11"".",Correct,Jules Drouet,_,_,1er étage travée 28 (2)
76,132 boîte grise,Divers,Menu,Union départementale des officiers des sapeurs-pompiers de Meurthe et Moselle,_, Inauguration du monument élevé à la mémoire du Capitaine Delabbeye a Blamont. ,Papier ,Français,"Nancy, Imprimerie A. Barbier et Cie",1366,"Menu d'une inauguration à Blamont ""Potage Crécy / Hors-d'uvre variés / Brochet sauce Mayonnaise / Filet de Buf Jardinière / Dinde rôtie / Salade / Buisson d'Ecrevisses / Desserts variés"" ""Vins / Vins de Pays / Bordeaux 1900 / Champagne / Café, Liqueur"". Photographie du monumenet réalisé par Vannier, architecte et Malherbe, sculpteur à Lunéville.",Correct,_,_,_,1er étage travée 28 (2)
77,132 boîte grise,Divers,Livret,_,_,Pèlerinage à Lourdes. Départ des trains. 21-23 août 1911,Papier gris,Français,_,21-23 août 1911,Photographies d'un départ en pèlerinage à Lourdes.,Correct,_,_,_,1er étage travée 28 (2)
78,132 boîte grise,Divers,Livret,_,_,_,Papier gris et photo,Français,_,_,Photographies d'un atelier de photographies.,Correct,_,_,_,1er étage travée 28 (2)
79,132 boîte grise,Divers,Reçu,"CH. Vaguer, trésorier de la Société de patronage de Nancy",_,Reçu de Germain de Maidy,Papier,Français,_,1er mai 1923,"""Reçu de Monsieur Germain de Maily, rue Héré 26, membre de la Société la somme de cinq franc pour montant de sa cotisation 1923. Nancy, le 1er mai 1923, Le Trésorier, Vaguer CH."".",Correct,Société de patronage de Nancy,Germain de Maidy était bibliothécaire et secrétaire perpétuel de la Société d'Archéologie lorraine de Nancy,_,1er étage travée 28 (2)
80,132 boîte grise,Divers,Reçu,"CH. Vaguer, trésorier de la Société de patronage de Nancy",_,Reçu de Germain de Maidy,Papier,Français,_,mercredi 7 mai 1924,"""Reçu de Monsieur Germain de Maily, rue Héré 26, membre de la Société la somme de cinq franc pour montant de sa cotisation 1924. Nancy, le 7 mai 1924, Le Trésorier, Vaguer CH."".",Correct,Société de patronage de Nancy,Germain de Maidy était bibliothécaire et secrétaire perpétuel de la Société d'Archéologie lorraine de Nancy,_,1er étage travée 28 (2)
81,132 boîte grise,Divers,Reçu,"CH. Vaguer, trésorier de la Société de patronage de Nancy",_,Reçu de Germain de Maidy,Papier,Français,_,samedi 16 mai 1925,"""Reçu de Monsieur Germain de Maily, 26 rue Héré, membre de la Société la somme de cinq franc pour montant de sa cotisation 1925. Nancy, le 16 mai 1925, Le Trésorier, Vaguer CH."".",Correct,Société de patronage de Nancy,Germain de Maidy était bibliothécaire et secrétaire perpétuel de la Société d'Archéologie lorraine de Nancy,_,1er étage travée 28 (2)
82,132 boîte grise,Divers,Article de journal,_,_,Chronique Rationaliste,Papier,Français,La Raison Universelle,lundi 15 février 1904,Article sur l'expulsion d'un protestataire ayant fait de la prison en Allemagne. ,Correct,_,"Au dos on retrouves un morceau d'article sur M. Arthur Ranc, né à Poitiers le 20 décembre 1831. ",_,1er étage travée 28 (2)
83,132 boîte grise,Divers,Photographies,_,_,_,Photographie,Français,_,_,"Trois photographies en noir et blanc montrant ""Au Retour des Hirondelles, Comptoir à confiseries"" et ""L'Oracle pour tous"".",Correct,_,_,_,1er étage travée 28 (2)
84,132 boîte grise,Divers,Livret,J. Drouet,_,Le péril national à Nancy,Papier,Français,_,vendredi 12 mai 1911,Photographies en noir et blanc d'un groupe d'hommes.,Correct,Jules Drouet,_,_,1er étage travée 28 (2)
85,132 boîte grise,Divers,Feuillet,J. Drouet,_,La photographie de la vente de Charité - Cloitre des Dominicain - 19-24 mai 1908,Papier,Français,_,19-24 mai 1908,Il n'y a plus la photographie. Il ne reste que le papier.,Photographie manquante,Jules Drouet,Paroisse de la Cathédrale de Nancy,_,1er étage travée 28 (2)
86,132 boîte grise,Divers,Feuillet,_,_,_,Papier et photographie,Français,_,_,Photographies en noir et blanc d'homme qui marchent sur la place Stanislas.,Correct,_,_,_,1er étage travée 28 (2)
87,132 boîte grise,Divers,Supplément de journal,_,_,Bustes des maréchaux de France. François de Bassompierre et Charles de Beauvau à Haroué,Papier,Français,"St-Nicolas de Port, Imprimerie du Journal l'Abeille",Novembre 1896,Supplément au Journal de la Société d'Archéologie lorraine.,Correct,_,_,_,1er étage travée 28 (2)
88,132 boîte grise,Divers,Supplément de journal,_,_,Bustes des maréchaux de France. François de Bassompierre et Charles de Beauvau à Haroué,Papier,Français,"Nancy, L. Barbier et F. Paulin",vendredi 10 mars 1905,Appel à souscription et aux dons pour honorer la mémoire de François de Bassonpierre et de Charles de Beauvau.,Correct,_,_,_,1er étage travée 28 (2)
89,132 boîte grise ,Divers,Article de journal,_,_,Haroué,Papier,Français,"St-Nicolas de Port, Imprimerie du Journal l'Abeille",29 octobre 1896,Appel à souscription et aux dons pour honorer la mémoire de François de Bassonpierre et de Charles de Beauvau.,Correct,_,_,_,1er étage travée 28 (2)
90,132 boîte grise,Divers,Reçu,Librairie de l'évêché Etienne Drioton,_,Ornements d'Eglise - Vetement Ecllesiastique. Librairie Etienne Drioton Nancy. ,Papier,Français,"Nancy, Librairie de l'évêché Etienne Drioton",lundi 14 janvier 1918,"""Monsieur Germain. Doit Nancy, le 14 janvier 1918. Abonnement sur l'année 1918. 7. Pour requit. Pour et Dri[]fus Jacquemin, Nancy, le 14 janvier 1918. ",Correct,Librairie de l'évêché Etienne Drioton,_,_,1er étage travée 28 (2)
91,132 boîte grise,Divers,Menu,J. Royer,_,Menu. Liberté Egalité Fraternit. La snt-Jean de Jerusalem,Papier,Français,"Nancy, J. Royer",1er décembre 5895,"""Fête Solt: du 1er Décembre 5895 (E.-.V.-.)/Potage crème Sévigné / Filet de Soles à la Valeska / Pièce de Buf Bouquetière / Côte de Chevreuil sauce Venaison / Asperges Mousseline / Cailles de Virginie à la Demidoff / Buisson d'Ecrevisses / Parfait Vanille / Fruits / Petits Fours / Desserts / Café-Liqueurs"" ""Vins / Neuvillers-sur-Moselle 93 / St-Estèphe 84 / Beaune 85 / Moët et Chandon"" ""Petit Vatel, Nancy"".",Correct,"Petit Vatel, Nancy",_,_,1er étage travée 28 (2)
92,132 boîte grise,Divers,Carte d'invitation et plan de table,Ville de Nancy,_,"Carte d'invitation Monsieur Dorez, adjoint au Maire",Papier,Français,Nancy,dimanche 8 juin 1919,"""Ville de Nancy, 41e fête fédérale de l'Union des Sociétés de gymnastique de France le dimanche 8 juin 1919 à midi précis. Carte d'invitation. Monsieur Dorez, adjoint au maire. Cette carte est indispensable pour pénétrer dans la salle de banquet. ""Côté Place Stanislas"" ""Côté Cour"".",Correct,"Monsieur Dorez, adjoint au maire de Nancy","Précisé en masnuscrit ""Tenue de ville"" ""Table d'honneur B14""",_,1er étage travée 28 (2)
93,132 boîte grise,Divers,Plan ,_,_,Plan du théâtre municipal de Nancy,Papier,Français,Nancy,lundi 20 mars 1905,Plan du théâtre municipal de Nancy.,Correct,_,_,_,1er étage travée 28 (2)
94,132 boîte grise,Divers,Programme,_,_,"Messe de sainte Cécile célébrée le 12 novembre 1911 en la Basilique Saint-Epvre par ""l'harmonie Nancéienne""",Papier,Français,Nancy,dimanche 12 novembre 1911,Programme de la messe de sainte Cécile célébrée le 12 novembre 1911 en la Basilique saint-Epvre.,Correct,_,_,_,1er étage travée 28 (2)
95,132 bîte grise,Divers,Feuillet,_,_,_,Papier,Allemand,_,_,Extrait d 'un ouvrage avec photographies rédigé en allemand. ,Manque presque tout l'ouvrage,_,Pages 945 à 1072. Semble porter sur de l'histoire de l'art et de l'archéologie. ,_,1er étage travée 28 (2)
96,132,Journal des frères Chaignieau,Recueil,Frères Chaignieau,_,L'auditeur national.,Bleu,Français,Imprimerie des Frères Chaignieau,1796,Numéros de l'Auditeur Libre.,Les numéros ne sont pas dans le bon ordre et il manque de pages. ,_,_,_,1er étage travée 28 (2)
97,132,Journal des frères Chaignieau,Recueil,Frères Chaignieau,_,"Journal du soir, de politique et de littérature des frères Chaignieau.",Bleu,Français,Imprimerie des Frères Chaignieau,1806,Numéros du Journal du soir.,Correct,_,_,_,1er étage travée 28 (2)
98,132,Journal des frères Chaignieau,Recueil,Frères Chaignieau,_,"Journal du soir, de politique et de littérature des frères Chaignieau.",Bleu,Français,Imprimerie des Frères Chaignieau,1807,Numéros du Journal du soir.,Correct,_,_,_,1er étage travée 28 (2)
99,132,Journal des frères Chaignieau,Recueil,Frères Chaignieau,_,"Journal du soir, de politique et de littérature des frères Chaignieau.",Bleu,Français,Imprimerie des Frères Chaignieau,1808,Numéros du Journal du soir.,Correct,_,_,_,1er étage travée 28 (2)
100,132,Journal des frères Chaignieau,Recueil,Frères Chaignieau,_,"Journal du soir, de politique et de littérature des frères Chaignieau.",Bleu,Français,Imprimerie des Frères Chaignieau,1809,Numéros du Journal du soir.,Correct,_,_,_,1er étage travée 28 (2)
101,132,Journal des frères Chaignieau,Recueil,Frères Chaignieau,_,"Journal du soir, de politique et de littérature des frères Chaignieau.",Bleu,Français,Imprimerie des Frères Chaignieau,1810,Numéros du Journal du soir.,Correct,_,_,_,1er étage travée 28 (2)
102,133,1870,Feuille de route,_,_,Route de Voyage.,Papier,Allemand,N°28,1871,"""Plus loin par Loebau à []Garlitz le 2 août 1871. L'administration de la police (signature). 2 G. de sibsides donne le 4 août (cachet). 2 G. 5 Pf de subsides (cachet)."" ""Plus loin par Leipzig à Strasbourg  etc. Reçus et cachets de la police lors d'un remplacement de transport au cours de l'année 1971. ",Les morceaux se détachent,_,Un traduction est rattachée au document.,_,1er étage travée 28 (2)
103,133,1870,Article de journal,Jean de Bayon,_,L'affaire de la rue des Michottes.,Papier,Français,L'Est républicain n°9758,_,Article sur l'occupation allemande en Lorraine.,Correct,_,_,_,1er étage travée 28 (2)
104,133,1870,Article de journal,_,_,Dimanche on a célébré l'anniversaire de Bouvines.,Papier,Français,L'Est républicain n°9758,_,Article sur la bataille de Bouvine.,InCorrect,_,_,_,1er étage travée 28 (2)
105,133,1870,Article de journal,_,_,Assassinat de l'archiduc héritier d'Autriche et de sa femme.,Papier,Français,L'Est républicain n°9759,_,Article sur l'assassinat de l'archiduc héritier d'Autriche.,InCorrect,_,_,_,1er étage travée 28 (2)
106,133,1870,Article de journal,_,_,Les logements d'officiers dans l'Est.,Papier,Français,L'Est républicain n°9760,_,Article de journal. Le sujet correspond au titre. ,Correct,_,_,_,1er étage travée 28 (2)
107,133,1870,Article de journal,_,_,Corne d'abondance séditieuse.,Papier,Français,L'Est républicain n°9761,_,Article de journal. Le sujet correspond au titre. ,Correct,_,_,_,1er étage travée 28 (2)
108,133,1870,Article de journal,_,_,Procès Zislin.,Papier,Français,L'Est républicain n°9762,_,Article de journal. Le sujet correspond au titre. ,Correct,_,_,_,1er étage travée 28 (2)
109,133,1870,Article de journal,_,_,L'accident d'auto de Darnieulles.,Papier,Français,L'Est républicain n°9763,_,Article de journal. Le sujet correspond au titre. ,InCorrect,_,_,_,1er étage travée 28 (2)
110,133,1870,Article de journal,_,_,Terrible drame à Velaine-sous-Amance. Tué d'un coup de fourche au cur.,Papier,Français,L'Est républicain n°9764,_,Article de journal. Le sujet correspond au titre. ,Correct,_,_,_,1er étage travée 28 (2)
111,133,1870,Article de journal,_,_,Congrès des sciences sociales.,Papier,Français,L'Est républicain n°9765,_,Article de journal. Le sujet correspond au titre. ,Correct,_,_,_,1er étage travée 28 (2)
112,133,1870,Article de journal,_,_,Le Ministre de l'Agriculture à Senones.,Papier,Français,L'Est républicain n°9766,_,Article de journal. Le sujet correspond au titre. ,Correct,_,_,_,1er étage travée 28 (2)
113,133,1870,Article de journal,_,_,Nancy. La journée. Avis municipaux. ,Papier,Français,L'Est républicain n°9767,_,Article de journal. Le sujet correspond au titre. ,Correct,_,_,_,1er étage travée 28 (2)
114,133,1870,Article de journal,Emile Chantriot,_,L'incendie du Palais Ducal.,Papier,Français,L'Est républicain n°9778,lundi 20 juillet 1914,Article sur l'occupation allemande en Lorraine,Correct,_,_,_,1er étage travée 28 (2)
115,133,1870,Passeport,_,_,Reife-Pass in das Ausland.,Papier,Allemand,_,28 avril 1871,Passeport pour adulte international.,Correct mais semble manquer un morceau,_,_,_,1er étage travée 28 (2)
116,133,1870,Lettre,Henri Martin,_,Lettre de Henri Martin.,Papier,Français,_,23 août 1870,Lettre d'un soldat qui expliqu qu'ils n'ont plus de rations et que ça va mal.,Correct,_,_,_,1er étage travée 28 (2)
117,133,1870,Article de journal,_,_,Tribunaux. Souvenirs impériaux.,Papier,Français, Le Temps,vendredi 10 mai 1907,Article sur un jugement datant du 12 février 1879.,Correct,_,_,_,1er étage travée 28 (2)
118,133,1870,Article de journal,Adolphe Brisson,_,Chronique théâtrale. Paris et le Théâtre pendant la guerre de 1870.,Papier,Français, Le Temps,lundi 9 novembre 1914,Article de journal. Le sujet correspond au titre. ,Correct,_,_,_,1er étage travée 28 (2)
